Incident Type,Incident Number,Incident Date,Violation Type,Violation Section,Violation Description,Location
ARREST,2000046401,"Jan 10, 2020 7:01:00 PM",PC,594(B)(1),VANDALISM ($400 OR MORE) (F),2245 EL CAMINO REAL
ARREST,2000046901,"Jan 10, 2020 9:28:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),"MORENO STREET & VISTA WAY, OCEANSIDE, CA 92057"
ARREST,2000047301,"Jan 10, 2020 11:14:12 PM",PC,602(T),TRESPASS:ENTER AFTER NOTIF. BY PEACE OFCR ON BEHALF OF OWNE,R3 1(M3 )S COAST HIGHWAY
ARREST,2000047701,"Jan 11, 2020 12:50:00 AM",VC,23152A,DUI ALCOHOL (M),400 REDONDO DRIVE
ARREST,2000047801,"Jan 11, 2020 1:04:00 AM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",3864 MISSION AVENUE
ARREST,2000047901,"Jan 11, 2020 1:40:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),1860 COLLEGE BOULEVARD
ARREST,2000048001,"Jan 11, 2020 2:30:00 AM",PC,3056,VIOL PAROLE:FELONY (F),1019 S PACIFIC STREET
ARREST,2000048501,"Jan 11, 2020 10:15:00 AM",PC,3453(Q),FLASH INCARCERATION,316 N HORNE STREET
ARREST,2000048701,"Jan 11, 2020 10:51:00 AM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",1517 PULS STREET
ARREST,2000049401,"Jan 11, 2020 1:10:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",
ARREST,2000049501,"Jan 11, 2020 1:14:00 PM",PC,3056,VIOL PAROLE:FELONY (F),"MESA DRIVE & SAGEWOOD DRIVE, OCEANSIDE, CA 92057"
ARREST,2000049901,"Jan 11, 2020 4:26:00 PM",PC,422A,THREATEN CRIME WITH INTENT TO TERRORIZE (F),"MESA DRIVE & MISSION AVENUE, OCEANSIDE, CA 92054"
ARREST,2000050301,"Jan 11, 2020 6:00:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",
ARREST,2000050401,"Jan 11, 2020 6:25:00 PM",HS,11550(A),USE/UNDER INFL OF CONTROLLED SUBS (M),901 N COAST HIGHWAY
ARREST,2000050701,"Jan 11, 2020 8:20:00 PM",PC,187A,MURDER (F),2185 VISTA WAY
ARREST,2000051001,"Jan 11, 2020 9:17:00 PM",PC,166(A)(4),CONTEMPT OF COURT:DISOBEY COURT ORDER (M),385 COLLEGE BOULEVARD
ARREST,2000051301,"Jan 11, 2020 10:35:00 PM",PC,243(E)(1),BATTERY:SPOUSE/EX SPOUSE/DATE/ETC (M),1002 S TREMONT STREET
ARREST,2000051203,"Jan 11, 2020 11:30:00 PM",PC,3056,VIOL PAROLE:FELONY (F),1800 EL CAMINO REAL
ARREST,2000051201,"Jan 11, 2020 11:30:00 PM",PC,182(A)(5),CONSPIRACY:OBSTRUCT JUSTICE (F),
ARREST,2000051202,"Jan 11, 2020 11:30:00 PM",PC,245A1,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),195 S TREMONT STREET
ARREST,2000051401,"Jan 11, 2020 11:30:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",2245 EL CAMINO REAL
ARREST,2000051801,"Jan 12, 2020 12:30:00 AM",VC,23152A,DUI ALCOHOL (M),
ARREST,2000052401,"Jan 12, 2020 9:38:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),3808 PLAZA DRIVE
ARREST,2000052301,"Jan 12, 2020 10:12:00 AM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)","ACADEMY ROAD & MISSION AVENUE, OCEANSIDE, CA 92056"
ARREST,2000052901,"Jan 12, 2020 1:42:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),3513 OCEANSIDE BOULEVARD
ARREST,2000053501,"Jan 12, 2020 5:20:00 PM",VC,23152(F),DUI ALCOHOL/DRUG (M),3752 MISSION AVENUE
ARREST,2000054001,"Jan 12, 2020 8:00:00 PM",PC,417.4,BRANDISHING FIREARM REPLICA (M),901 N COAST HIGHWAY
ARREST,2000054101,"Jan 12, 2020 8:56:00 PM",PC,245A1,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),
ARREST,2000054102,"Jan 12, 2020 8:56:00 PM",PC,245A1,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),4024 LINDA DRIVE
ARREST,2000054401,"Jan 12, 2020 9:55:00 PM",PC,1203.2(A),PROBATION VIOLATION:REARREST/REVOKE,179 ROYMAR ROAD
ARREST,2000054601,"Jan 13, 2020 12:30:00 AM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),4200 OLD GROVE ROAD
ARREST,2000054801,"Jan 13, 2020 1:05:00 AM",PC,166(A)(4),CONTEMPT OF COURT:DISOBEY COURT ORDER (M),1907 APPLE STREET##R
ARREST,2000054901,"Jan 13, 2020 2:00:00 AM",PC,211,ROBBERY (F),400 PARKSIDE DRIVE
ARREST,2000055501,"Jan 13, 2020 8:00:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),"ADAMS STREET & OCOTILLO PLACE, OCEANSIDE, CA 92057"
ARREST,2000055601,"Jan 13, 2020 8:50:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),650 BENET HILL ROAD
ARREST,2000055901,"Jan 13, 2020 10:30:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),1600 MISSION AVENUE
ARREST,2000056201,"Jan 13, 2020 10:35:00 AM",PC,242,SIMPLE BATTERY (M),"DOUGLAS DRIVE & MISSION AVENUE, OCEANSIDE, CA 92058"
ARREST,2000056601,"Jan 13, 2020 12:52:00 PM",PC,243(E)(1),BATTERY:SPOUSE/EX SPOUSE/DATE/ETC (M),3626 COLLEGE BOULEVARD
ARREST,2000056801,"Jan 13, 2020 1:30:00 PM",HS,11357(A)(2),POSSESSION OF LESS THAN 28.5 GRAMS OF MARIJUANA - 18-21 YEARS O,3L4D0 5(I )MARRON ROAD
ARREST,2000058401,"Jan 13, 2020 3:45:00 PM",PC,487(A),GRAND THEFT:MONEY/LABOR/PROPERTY (F),195 S TREMONT STREET
ARREST,2000058501,"Jan 13, 2020 4:12:00 PM",VC,23152A,DUI ALCOHOL (M),3839 LAKE BOULEVARD
ARREST,2000059101,"Jan 13, 2020 5:20:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",3405 MARRON ROAD
ARREST,2000059801,"Jan 13, 2020 7:50:00 PM",PC,602(M),TRESPASS:OCCUPY REAL PROPERTY W/O OWNER CONSENT (M),700 CROUCH STREET
ARREST,2000060001,"Jan 13, 2020 8:30:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),"N CLEVELAND STREET & MISSION AVENUE, OCEANSIDE, CA 92054"
ARREST,2000060201,"Jan 13, 2020 8:53:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",1501 S COAST HIGHWAY
ARREST,2000060401,"Jan 13, 2020 9:22:00 PM",PC,1203.2(A),PROBATION VIOLATION:REARREST/REVOKE,999 N PACIFIC STREET
ARREST,2000060701,"Jan 13, 2020 9:59:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),5300 NORTH RIVER ROAD
ARREST,2000060801,"Jan 13, 2020 10:15:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),195 S TREMONT STREET
ARREST,2000060901,"Jan 13, 2020 11:11:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),417 N HORNE STREET
ARREST,2000061101,"Jan 14, 2020 4:10:00 AM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),"BROOKS STREET & SEAGAZE DRIVE, OCEANSIDE, CA 92054"
ARREST,2000061201,"Jan 14, 2020 5:03:00 AM",HS,11351,POSSESS/PURCHASE FOR SALE NARCOTIC/CONTROLLED SUBSTANCE (,"FD) OUGLAS DRIVE & MISSION AVENUE, OCEANSIDE, CA 92058"
ARREST,2000061202,"Jan 14, 2020 5:03:00 AM",PC,3056,VIOL PAROLE:FELONY (F),3420 MARRON ROAD
ARREST,2000061501,"Jan 14, 2020 8:02:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),314 N CLEVELAND STREET
ARREST,2000061901,"Jan 14, 2020 9:50:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),500 N COAST HIGHWAY
ARREST,1900841301,"Jan 14, 2020 11:00:00 AM",PC,459,BURGLARY (RESIDENTIAL) (F),100 S COAST HIGHWAY
ARREST,2000062301,"Jan 14, 2020 11:25:00 AM",ZZ,OUT WARRANT,MISDEMEANOR OTHER AGENCY'S WARRANT,195 S TREMONT STREET
ARREST,2000063101,"Jan 14, 2020 2:10:00 PM",PC,22010,MANUFACTURE/SALE/POSSESS/ETC NUNCHAKU (F),3500 MISSION AVENUE
ARREST,2000063401,"Jan 14, 2020 3:15:00 PM",VC,23153(A),DUI ALCOHOL:CAUSING BODILY INJURY (F),195 S TREMONT STREET
ARREST,2000063701,"Jan 14, 2020 4:28:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",705 COLLEGE BOULEVARD
ARREST,2000064301,"Jan 14, 2020 6:37:00 PM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),1680 OCEANSIDE BOULEVARD
ARREST,2000064302,"Jan 14, 2020 6:37:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),601 N COAST HIGHWAY
ARREST,2000065001,"Jan 15, 2020 4:54:00 AM",PC,273.5A,SPOUSAL/COHABITANT ABUSE WITH MINOR INJURY (F),702 MISSION AVENUE
ARREST,2000065201,"Jan 15, 2020 7:00:00 AM",ZZ,OUT WARRANT,FELONY OTHER AGENCY'S WARRANT,200 THE STRAND N
ARREST,2000066301,"Jan 15, 2020 9:32:00 AM",PC,273.6(A),VIOLATE DOMESTIC RELATIONS COURT ORDER (M),300 PIER VIEW WAY
ARREST,2000066501,"Jan 15, 2020 10:08:02 AM",PC,827.1,MISD CITE AND RELEASE ON ACTIVE WARRANT (M),195 S TREMONT STREET
ARREST,2000067001,"Jan 15, 2020 10:10:00 AM",HS,11550(A),USE/UNDER INFL OF CONTROLLED SUBS (M),3855 MISSION AVENUE
ARREST,2000066701,"Jan 15, 2020 10:15:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),1920 MISSION AVENUE
ARREST,2000068302,"Jan 15, 2020 12:07:00 PM",PC,488,PETTY THEFT(Shoplift) (M),195 S TREMONT STREET
ARREST,2000068301,"Jan 15, 2020 12:07:00 PM",PC,25850(A),CARRY LOADED FIREARM ON/IN PERSON/VEHICLE:PUBLIC PLACE (M),400 PARKSIDE DRIVE
ARREST,2000068401,"Jan 15, 2020 12:15:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",705 COLLEGE BOULEVARD
ARREST,2000000501,"Jan 15, 2020 2:15:00 PM",PC,978.5,FELONY BENCH WARRANT (OUR AGENCY),901 N COAST HIGHWAY
ARREST,2000071301,"Jan 15, 2020 5:40:00 PM",PC,490.5A,PETTY THEFT FROM LIBRARY OR MERCHANT (M),"S MYERS STREET & OCEANSIDE BOULEVARD, OCEANSIDE, CA 92054"
ARREST,2000071601,"Jan 15, 2020 6:21:00 PM",PC,242,SIMPLE BATTERY (M),150 RIVERSIDE
ARREST,2000071401,"Jan 15, 2020 6:28:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),3845 PLAZA DRIVE
ARREST,2000072101,"Jan 15, 2020 9:30:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),290 SEAGAZE DRIVE
ARREST,2000072201,"Jan 15, 2020 9:50:00 PM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),3230 WARING COURT
ARREST,2000072301,"Jan 15, 2020 11:15:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),1820 OCEANSIDE BOULEVARD
ARREST,2000072401,"Jan 16, 2020 12:23:00 AM",VC,23152A,DUI ALCOHOL (M),"ONTARIO STREET & POWELL ROAD, OCEANSIDE, CA 92057"
ARREST,2000072501,"Jan 16, 2020 2:41:00 AM",PC,3453(Q),FLASH INCARCERATION,
ARREST,2000073001,"Jan 16, 2020 7:45:00 AM",PC,273.6(A),VIOLATE DOMESTIC RELATIONS COURT ORDER (M),
ARREST,2000073201,"Jan 16, 2020 10:30:00 AM",PC,273.6(A),VIOLATE DOMESTIC RELATIONS COURT ORDER (M),100 THE STRAND S
ARREST,2000074201,"Jan 16, 2020 2:06:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",901 N COAST HIGHWAY
ARREST,2000075201,"Jan 16, 2020 4:20:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),3752 MISSION AVENUE
ARREST,2000075301,"Jan 16, 2020 5:26:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",785 COLLEGE BOULEVARD
ARREST,2000075501,"Jan 16, 2020 5:56:00 PM",ZZ,OUT WARRANT,FELONY OTHER AGENCY'S WARRANT,"SR-76 EB & Towne Center DRIVE, OCEANSIDE, CA 92057"
ARREST,2000075601,"Jan 16, 2020 6:30:00 PM",PC,490.5A,PETTY THEFT FROM LIBRARY OR MERCHANT (M),3770 MISSION AVENUE
ARREST,2000076501,"Jan 16, 2020 8:30:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),1820 OCEANSIDE BOULEVARD
ARREST,2000076301,"Jan 16, 2020 8:31:00 PM",PC,273.6(A),VIOLATE DOMESTIC RELATIONS COURT ORDER (M),145 CANYON DRIVE#140
ARREST,2000076401,"Jan 16, 2020 8:45:00 PM",ZZ,OUT WARRANT,MISDEMEANOR OTHER AGENCY'S WARRANT,601 N COAST HIGHWAY
ARREST,2000076701,"Jan 16, 2020 9:05:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),1820 OCEANSIDE BOULEVARD
ARREST,2000076801,"Jan 16, 2020 10:02:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",705 COLLEGE BOULEVARD
ARREST,2000077001,"Jan 17, 2020 12:21:00 AM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),3242 PRODUCTION AVENUE
ARREST,2000077301,"Jan 17, 2020 2:00:00 AM",ZZ,OUT WARRANT,FELONY OTHER AGENCY'S WARRANT,4150 OCEANSIDE BOULEVARD
ARREST,2000077201,"Jan 17, 2020 2:02:00 AM",PC,243(E)(1),BATTERY:SPOUSE/EX SPOUSE/DATE/ETC (M),"COLLEGE BOULEVARD & MARVIN STREET, OCEANSIDE, CA 92056"
ARREST,2000077401,"Jan 17, 2020 2:10:00 AM",VC,23152A,DUI ALCOHOL (M),4759 CALLE SOLIMAR
ARREST,2000077101,"Jan 17, 2020 2:22:11 AM",PC,242,SIMPLE BATTERY (M),"COLLEGE BOULEVARD & ROSELLE STREET, OCEANSIDE, CA 92056"
ARREST,2000077701,"Jan 17, 2020 7:40:00 AM",ZZ,OUT WARRANT,FELONY OTHER AGENCY'S WARRANT,3985 MISSION AVENUE
ARREST,2000078201,"Jan 17, 2020 11:03:00 AM",PC,290.012(A),SEX OFFENDER FAIL UPDATE ANNUAL REGISTRATION (M),1660 OCEANSIDE BOULEVARD
ARREST,2000078501,"Jan 17, 2020 11:10:00 AM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),392 AIRPORT ROAD
ARREST,2000078901,"Jan 17, 2020 11:41:00 AM",PC,827.1,MISD CITE AND RELEASE ON ACTIVE WARRANT (M),200 BROOKS STREET
ARREST,2000079101,"Jan 17, 2020 11:50:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),3925 NORTH RIVER ROAD
ARREST,2000079401,"Jan 17, 2020 11:50:00 AM",PC,148(A)(1),OBSTRUCT/RESIST PEACE OFCR/EMER MED TECH (M),
ARREST,2000079301,"Jan 17, 2020 12:23:00 PM",PC,602,TRESPASSING (M),800 CAPISTRANO DRIVE
ARREST,2000079801,"Jan 17, 2020 2:43:00 PM",PC,594(B)(1),VANDALISM ($400 OR MORE) (F),3225 ROYMAR ROAD
ARREST,2000080201,"Jan 17, 2020 4:00:00 PM",PC,148(A)(1),OBSTRUCT/RESIST PEACE OFCR/EMER MED TECH (M),705 COLLEGE BOULEVARD
ARREST,2000080501,"Jan 17, 2020 5:15:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",443 COLLEGE BOULEVARD
ARREST,2000081301,"Jan 17, 2020 8:45:00 PM",VC,23152A,DUI ALCOHOL (M),4790 CALLE LOS SANTOS
ARREST,2000081201,"Jan 17, 2020 8:53:00 PM",HS,11360(A)(2),TRANSPORT MARIJUANA 18 AND OVER (M),3240 MISSION AVENUE
ARREST,2000082301,"Jan 18, 2020 12:30:00 AM",VC,23153(A),DUI ALCOHOL:CAUSING BODILY INJURY (F),125 S TREMONT STREET
ARREST,2000082501,"Jan 18, 2020 2:18:00 AM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),"ROYMAR ROAD & VIA DE LA VALLE, OCEANSIDE, CA 92058"
ARREST,2000082701,"Jan 18, 2020 3:40:00 AM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),3861 MISSION AVENUE
ARREST,2000083101,"Jan 18, 2020 10:19:00 AM",PC,245A1,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),200 THE STRAND S
ARREST,2000083401,"Jan 18, 2020 10:36:00 AM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),500 SAN LUIS REY DRIVE
ARREST,2000083501,"Jan 18, 2020 11:50:00 AM",BP,25620,POSS OPEN CONTAINER OF ALC IN PUBLIC (I),901 N COAST HIGHWAY
ARREST,2000084301,"Jan 18, 2020 5:23:00 PM",PC,490.5A,PETTY THEFT FROM LIBRARY OR MERCHANT (M),"N CLEVELAND STREET & PIER VIEW WAY, OCEANSIDE, CA 92054"
ARREST,2000084401,"Jan 18, 2020 5:53:00 PM",HS,11550(A),USE/UNDER INFL OF CONTROLLED SUBS (M),3420 MARRON ROAD
ARREST,2000085001,"Jan 18, 2020 8:17:00 PM",PC,602(O),TRESPASS:REFUSE TO LEAVE PROPERTY:OWNER REQUEST (M),1118 S MYERS STREET
ARREST,2000085101,"Jan 18, 2020 8:30:00 PM",VC,23152(F),DUI ALCOHOL/DRUG (M),
ARREST,2000085501,"Jan 18, 2020 11:25:00 PM",VC,23152A,DUI ALCOHOL (M),600 N THE STRAND
ARREST,2000085601,"Jan 19, 2020 1:16:04 AM",VC,23152A,DUI ALCOHOL (M),"Ebsr-76 & I-5 SB ON RAMP, OCEANSIDE, CA 92057"
ARREST,2000085701,"Jan 19, 2020 1:40:00 AM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),106 GREENWOOD LANE
ARREST,2000085801,"Jan 19, 2020 1:51:00 AM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),"Intertate & OCEANSIDE BOULEVARD, OCEANSIDE, CA 92054"
ARREST,2000085901,"Jan 19, 2020 2:20:00 AM",PC,273.5A,SPOUSAL/COHABITANT ABUSE WITH MINOR INJURY (F),300 N THE STRAND
ARREST,2000086001,"Jan 19, 2020 2:47:00 AM",PC,1203.2(A),PROBATION VIOLATION:REARREST/REVOKE,100 TYSON STREET
ARREST,2000086401,"Jan 19, 2020 9:00:00 AM",PC,978.5,FELONY BENCH WARRANT (OUR AGENCY),"CAREY ROAD & CRESTLINE DRIVE, OCEANSIDE, CA 92054"
ARREST,2000086501,"Jan 19, 2020 9:44:00 AM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),617 N REDONDO DRIVE
ARREST,2000086601,"Jan 19, 2020 10:00:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),3925 NORTH RIVER ROAD
ARREST,2000086602,"Jan 19, 2020 10:00:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),153 MAGDALENA DRIVE
ARREST,2000087101,"Jan 19, 2020 12:40:00 PM",PC,273.5A,SPOUSAL/COHABITANT ABUSE WITH MINOR INJURY (F),300 N THE STRAND
ARREST,2000087601,"Jan 19, 2020 3:10:00 PM",VC,23152A,DUI ALCOHOL (M),1200 BLOCK OF CENTER AVENUE
ARREST,2000088201,"Jan 19, 2020 6:40:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),3450 MARRON ROAD
ARREST,2000088601,"Jan 19, 2020 8:31:00 PM",ZZ,OUT WARRANT,FELONY OTHER AGENCY'S WARRANT,301 MISSION AVENUE
ARREST,2000089101,"Jan 19, 2020 10:45:00 PM",HS,11351,POSSESS/PURCHASE FOR SALE NARCOTIC/CONTROLLED SUBSTANCE (,"FF)OUSSAT ROAD & MISSION AVENUE, OCEANSIDE, CA 92058"
ARREST,2000089102,"Jan 19, 2020 10:45:00 PM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),400 CIVIC CENTER DRIVE
ARREST,2000089502,"Jan 20, 2020 12:01:00 AM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),"Intertate & OCEANSIDE BOULEVARD, OCEANSIDE, CA 92054"
ARREST,2000089501,"Jan 20, 2020 12:17:00 AM",HS,11351,POSSESS/PURCHASE FOR SALE NARCOTIC/CONTROLLED SUBSTANCE (,F3)213 MISSION AVENUE
ARREST,2000089801,"Jan 20, 2020 7:00:00 AM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",2100 VISTA WAY
ARREST,2000089901,"Jan 20, 2020 7:23:00 AM",ZZ,OUT WARRANT,FELONY OTHER AGENCY'S WARRANT,"SAN RAFAEL DRIVE & SUNSET DRIVE, OCEANSIDE, CA 92054"
ARREST,2000090001,"Jan 20, 2020 8:00:00 AM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),"Intertate & OCEANSIDE BOULEVARD, OCEANSIDE, CA 92054"
ARREST,2000090401,"Jan 20, 2020 10:20:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),901 N COAST HIGHWAY
ARREST,2000090501,"Jan 20, 2020 10:56:00 AM",PC,314.1,INDECENT EXPOSURE (M),1660 OCEANSIDE BOULEVARD
ARREST,2000090601,"Jan 20, 2020 11:33:00 AM",PC,3056,VIOL PAROLE:FELONY (F),3420 MARRON ROAD
ARREST,2000090801,"Jan 20, 2020 11:45:00 AM",ZZ,OUT WARRANT,FELONY OTHER AGENCY'S WARRANT,3300 COLLEGE BOULEVARD
ARREST,2000091301,"Jan 20, 2020 1:13:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",400 CIVIC CENTER DRIVE
ARREST,2000091501,"Jan 20, 2020 1:15:00 PM",ZZ,OUT WARRANT,FELONY OTHER AGENCY'S WARRANT,1135 BRIGHTON DRIVE
ARREST,2000091601,"Jan 20, 2020 2:24:00 PM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),1527 MISSION AVENUE
ARREST,2000091901,"Jan 20, 2020 4:00:00 PM",PC,459.5,SHOPLIFTING (M),1601 N COAST HIGHWAY
ARREST,2000092201,"Jan 20, 2020 4:35:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",119 S DITMAR STREET
ARREST,2000092501,"Jan 20, 2020 5:17:00 PM",PC,3056,VIOL PAROLE:FELONY (F),3420 MARRON ROAD
ARREST,2000092601,"Jan 20, 2020 5:20:00 PM",PC,3453(Q),FLASH INCARCERATION,1407 MISSION AVENUE
ARREST,2000093201,"Jan 20, 2020 8:53:00 PM",PC,490.5A,PETTY THEFT FROM LIBRARY OR MERCHANT (M),195 S TREMONT STREET
ARREST,2000093301,"Jan 20, 2020 9:00:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),900 OCEANSIDE BOULEVARD
ARREST,2000093401,"Jan 20, 2020 9:25:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),3020 SKYLINE DRIVE
ARREST,2000093601,"Jan 20, 2020 10:00:00 PM",PC,3056,VIOL PAROLE:FELONY (F),3410 MARRON ROAD
ARREST,2000093501,"Jan 20, 2020 10:05:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",422 BROOKS STREET
ARREST,2000093701,"Jan 20, 2020 10:09:00 PM",PC,243(E)(1),BATTERY:SPOUSE/EX SPOUSE/DATE/ETC (M),705 COLLEGE BOULEVARD
ARREST,2000093901,"Jan 20, 2020 11:15:00 PM",VC,23152A,DUI ALCOHOL (M),3100 BLK CAMARILLO AVENUE
ARREST,2000093801,"Jan 21, 2020 12:06:00 AM",PC,243D,BATTERY W/SER BODILY INJURY (F),1902 RAYMOND LANE
ARREST,2000094101,"Jan 21, 2020 12:34:00 AM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",1502 MISSION AVENUE
ARREST,2000094201,"Jan 21, 2020 1:16:00 AM",HS,11550(A),USE/UNDER INFL OF CONTROLLED SUBS (M),3420 MARRON ROAD
ARREST,2000094401,"Jan 21, 2020 7:05:56 AM",ZZ,OUT WARRANT,FELONY OTHER AGENCY'S WARRANT,5306 NORTH RIVER ROAD
ARREST,2000094601,"Jan 21, 2020 8:20:00 AM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),3361 MISSION AVENUE
ARREST,2000095001,"Jan 21, 2020 8:45:00 AM",HS,11377(A),POSSESS CONTROLLED SUBSTANCE (M),802 N COAST HIGHWAY
ARREST,2000095601,"Jan 21, 2020 9:30:00 AM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),455 COUNTRY CLUB LANE
ARREST,2000096101,"Jan 21, 2020 10:11:00 AM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",1500 S PACIFIC STREET
ARREST,2000096001,"Jan 21, 2020 10:19:00 AM",HS,11350(A),POSS NARCOTIC CONTROLLED SUBS (M),1300 N MELROSE
ARREST,2000098101,"Jan 21, 2020 1:15:00 PM",HS,11364,POSS CONTROLLED SUBS PARAPHERNALIA (M),200 AVE DESCANSO
ARREST,2000097401,"Jan 21, 2020 1:35:00 PM",PC,647(F)DK,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)",3040 OCEANSIDE BOULEVARD
ARREST,2000097201,"Jan 21, 2020 1:50:00 PM",ZZ,OUT WARRANT,MISDEMEANOR OTHER AGENCY'S WARRANT,425 COLLEGE BOULEVARD
ARREST,2000097601,"Jan 21, 2020 2:09:00 PM",PC,3453(Q),FLASH INCARCERATION,2165 VIA SONORA
